소방서명,서센터명,출동소요시간,시군구명,읍면동명,GIS_X좌표,GIS_Y좌표,현장소방서거리,현장안전센터거리,발화요인대분류명,시설장소대분류명
frstt_nm,ward_nm,dsp_reqre_time,sigungu_nm,emd_nm,gis_x_axis,gis_y_axis,spt_frstt_dist,spt_safe_cnter_dist,ign_fctr_lclas_nm,fclty_place_lclas_nm
영등포소방서,영등포119안전센터,944,영등포구,문래동2가,190502.51,546007.11,1.8,1.8,미상,생활서비스
은평소방서,진관119안전센터,310,은평구,갈현동,192831.9,557782.21,1.1,1.1,부주의,생활서비스
영등포소방서,당산119안전센터,310,영등포구,양평동4가,190723.48,548795.18,3.5,1.5,부주의,주거
동작소방서,백운119안전센터,301,동작구,사당동,196737.7272,543206.4862,6.7,1,부주의,주거
성동소방서,금호119안전센터,304,성동구,하왕십리동,202819.31,551342.69,1.7,0.6,부주의,주거
강서소방서,등촌119안전센터,58,강서구,등촌동,187727.08,550751.01,0.3,0.3,미상,주거
서초소방서,양재119안전센터,332,서초구,신원동,204140.3171,540005.3302,8.9,1.4,전기적 요인,주거
동작소방서,백운119안전센터,330,동작구,상도1동,195728.8718,544521.917,4.3,1.4,전기적 요인,생활서비스
성북소방서,종암119안전센터,451,성북구,하월곡동,203118.9,556544.17,2.5,2.5,부주의,주거
강서소방서,화곡119안전센터,450,강서구,화곡동,186607.57,548490.64,4.5,1.9,전기적 요인,주거
강동소방서,천호119안전센터,231,강동구,천호동,211592.8497,549196.9984,2.5,0.9,기계적 요인,생활서비스
동대문소방서,장안119안전센터,349,동대문구,장안동,205998.35,552507.07,1.5,1.5,미상,산업시설
강서소방서,등촌119안전센터,303,강서구,등촌동,186980.646,551245.7699,1.2,1.2,부주의,주거
강서소방서,마곡119안전센터,334,강서구,마곡동,185661.8145,551193.1519,2.5,0.5,부주의,기타
종로소방서,숭인119안전센터,448,종로구,창신동,201182.68,552930.04,3.2,1.7,부주의,주거
용산소방서,후암119안전센터,131,용산구,후암동,197856.5911,550269.7986,3.5,0.6,부주의,기타
은평소방서,역촌119안전센터,513,은평구,구산동,192183.363,556465.9145,2.7,2.7,부주의,주거
강서소방서,등촌119안전센터,415,강서구,염창동,189227.04,550036.89,2.1,2.1,전기적 요인,판매/업무시설
성북소방서,장위119안전센터,413,성북구,석관동,205721.24,557099.54,3.5,1,부주의,생활서비스
성동소방서,왕십리119안전센터,322,성동구,용답동,206004.9022,551091.3415,5,4.6,부주의,운수자동차시설
동대문소방서,전농119안전센터,243,동대문구,전농동,204128.78,552933.58,3.5,0.1,미상,주거
영등포소방서,당산119안전센터,152,영등포구,당산동6가,191375.59,548392.22,2.7,0.7,부주의,생활서비스
성북소방서,길음119안전센터,209,성북구,정릉동,200879.41,557020.37,3.2,1.8,전기적 요인,생활서비스
송파소방서,방이119안전센터,412,송파구,방이동,211073.55,545576.36,3.2,1.8,부주의,기타
강북소방서,번동119안전센터,122,강북구,수유동,201521.03,560082.27,3.1,2.2,전기적 요인,판매/업무시설
중랑소방서,망우119안전센터,331,중랑구,망우동,208778.25,555270.97,3,0.5,전기적 요인,주거
강서소방서,방화119안전센터,221,강서구,방화동,183755.87,553141.75,6.9,0.4,부주의,주거
성북소방서,길음119안전센터,457,성북구,정릉동,200309.63,557437.57,2.3,1.5,전기적 요인,판매/업무시설
은평소방서,녹번119안전센터,418,은평구,불광동,193962.7547,556772.2847,2.7,1.2,미상,판매/업무시설
마포소방서,성산119안전센터,400,마포구,성산동,192723.95,551171.05,2.9,1.9,전기적 요인,주거
송파소방서,종합운동장119안전센터,501,송파구,잠실동,207267.78,545675.49,5.5,1.5,기타,기타
강동소방서,강일119안전센터,538,강동구,고덕동,214952.7,551367.83,9.5,2.5,부주의,주거
중부소방서,무학119안전센터,239,중구,황학동,201793.56,551906.44,0.5,0.5,전기적 요인,판매/업무시설
서초소방서,우면119안전센터,240,서초구,양재동,202458.2,541926.42,6.8,1.5,미상,집합시설
강남소방서,역삼119안전센터,305,강남구,역삼동,203309.9809,544410.194,3.7,2.2,부주의,기타
강남소방서,영동119안전센터,258,강남구,신사동,203369.6964,547323.1989,4.2,0.7,전기적 요인,생활서비스
동작소방서,백운119안전센터,400,동작구,사당동,198258.96,542725.36,7.5,2.4,부주의,주거
강서소방서,등촌119안전센터,315,강서구,등촌동,186953.0506,551300.0658,1.4,1.4,미상,주거
동대문소방서,청량리119안전센터,139,동대문구,회기동,204735.6525,554302.4509,4.8,0.3,기계적 요인,자동차/철도차량
서초소방서,방배119안전센터,204,서초구,방배동,199757.27,542535.53,2.7,1.5,전기적 요인,기타
송파소방서,잠실119안전센터,306,송파구,삼전동,208532.99,544568.84,5.3,1.6,부주의,기타
강남소방서,개포119안전센터,245,강남구,개포동,204112.8,541912.6,6.5,0.4,부주의,주거
중부소방서,신당119안전센터,337,중구,신당동,200410.71,550265.58,2,0.9,부주의,주거
강서소방서,개화119안전센터,235,강서구,방화동,183082.68,552365.5,5.6,1.5,부주의,주거
강남소방서,개포119안전센터,349,강남구,개포동,205389.5,542650.55,4.9,2.5,부주의,주거
중랑소방서,면목119안전센터,307,중랑구,면목동,207701.37,552790.53,5.1,1.9,부주의,기타
은평소방서,역촌119안전센터,340,은평구,역촌동,192732.5,555814.01,3.4,1.3,부주의,주거
용산소방서,한강로119안전센터,144,용산구,한강로1가,197596.2968,548367.8183,0.2,0.2,부주의,생활서비스
강북소방서,미아119안전센터,444,강북구,미아동,202635.56,558527.55,2,1.1,부주의,주거
관악소방서,봉천119안전센터,500,관악구,봉천동,196870.86,541967.46,2.6,3.7,미상,판매/업무시설
마포소방서,신수119안전센터,300,마포구,합정동,192860,549860.46,1.7,1.7,부주의,기타
마포소방서,신수119안전센터,220,마포구,서교동,193676.2528,550585.8995,1,1.6,전기적 요인,주거
마포소방서,서교119안전센터,303,마포구,서교동,192409.4611,550143.1116,2.2,0.5,부주의,주거
은평소방서,녹번119안전센터,330,은평구,응암동,193472.67,555580.73,3.8,1,부주의,기타
관악소방서,신림119안전센터,431,관악구,신림동,193945.12,542095.34,3,2,미상,판매/업무시설
영등포소방서,여의도119안전센터,453,영등포구,여의도동,193596.8,546617.55,3,0.7,미상,판매/업무시설
강남소방서,세곡119안전센터,347,강남구,자곡동,208285.6218,541573.6641,8.2,1.6,부주의,기타
마포소방서,신수119안전센터,50,마포구,창전동,194061.21,550456.61,0.6,0.6,부주의,운수자동차시설
은평소방서,녹번119안전센터,500,은평구,녹번동,193606.39,556334.65,2.9,1.4,부주의,주거
마포소방서,서교119안전센터,450,마포구,연남동,193500.56,551427.74,2.7,2.2,부주의,산업시설
성동소방서,성수119안전센터,240,성동구,성수동2가,205382.63,549007.66,3,0.7,부주의,기타
마포소방서,공덕119안전센터,205,마포구,아현동,196299.3391,550222.48,3.3,0.3,부주의,기타
마포소방서,서교119안전센터,200,마포구,서교동,192285.88,550442.18,2.5,1.1,전기적 요인,주거
금천소방서,금천119안전센터,338,금천구,독산동,191288.47,540946.52,0.7,0.7,전기적 요인,주거
송파소방서,마천119안전센터,443,송파구,오금동,211376.2977,545445.9501,2,2,방화,주거
종로소방서,세종로119안전센터,349,종로구,관철동,198832.54,552165.35,1.6,1,부주의,생활서비스
동대문소방서,장안119안전센터,320,동대문구,답십리동,205119.9109,552042.0706,1.8,1.8,부주의,기타
중랑소방서,중화119안전센터,344,중랑구,상봉동,207737.58,555697.98,2.2,1,부주의,판매/업무시설
성동소방서,성수119안전센터,420,성동구,성수동2가,205155.15,548529.58,3.5,1,부주의,주거
종로소방서,숭인119안전센터,409,종로구,숭인동,201798.94,552722.35,3.7,0.9,전기적 요인,의료/복지시설
송파소방서,방이119안전센터,425,송파구,방이동,209686.14,545951.9,3.8,2,전기적 요인,주거
노원소방서,상계119안전센터,354,노원구,상계동,205675.4594,561834.8389,3,1.5,부주의,생활서비스
용산소방서,후암119안전센터,309,용산구,후암동,197680.91,549890.77,1,2,부주의,주거
강남소방서,역삼119안전센터,230,강남구,역삼동,203285.12,545296.82,3.5,2,부주의,주거
강서소방서,개화119안전센터,150,강서구,방화동,182858.0752,551805.0518,5.4,1.9,미상,자동차/철도차량
강남소방서,수서119안전센터,305,강남구,일원동,207334.19,543351.49,1.5,4.7,부주의,판매/업무시설
서대문소방서,홍은119안전센터,350,서대문구,홍은동,195686.89,555479.61,4.3,0.5,전기적 요인,주거
중부소방서,충무로119안전센터,225,중구,충무로3가,199261.0674,551417.907,2.7,0.3,부주의,기타
구로소방서,구로119안전센터,410,구로구,구로동,189827.7,543321.82,3.2,0.7,전기적 요인,주거
마포소방서,공덕119안전센터,400,마포구,아현동,195913.1,550833.53,2.5,1.6,미상,주거
강서소방서,방화119안전센터,430,강서구,방화동,183507.03,552202.06,5.7,1.7,부주의,주거
강서소방서,화곡119안전센터,430,강서구,화곡동,185716.7108,548654.0941,5.9,2.5,미상,자동차/철도차량
강남소방서,수서119안전센터,453,강남구,일원동,207117.5433,543290.4743,3.7,1.6,부주의,주거
서초소방서,반포119안전센터,311,서초구,반포동,199881.9545,544476.0497,1,1,부주의,기타
구로소방서,수궁119안전센터,342,구로구,천왕동,186175.5157,542763.6562,3.9,2,미상,주거
서초소방서,잠원119안전센터,330,서초구,잠원동,200889.68,546309.32,3.3,2.5,교통사고,자동차/철도차량
강북소방서,삼각산119안전센터,258,강북구,수유동,201544.09,559164.77,2.5,2,미상,산업시설
서대문소방서,홍은119안전센터,348,서대문구,홍제동,195330.1216,554022.3509,2.8,3.2,미상,기타
은평소방서,수색119안전센터,617,은평구,신사동,192032.04,554525.43,5.2,2.5,전기적 요인,자동차/철도차량
강남소방서,역삼119안전센터,400,강남구,도곡동,204036.85,542632.13,4.7,1.7,부주의,주거
동작소방서,백운119안전센터,300,동작구,사당동,198391.71,543133.61,10.9,4.9,부주의,기타
동대문소방서,청량리119안전센터,457,동대문구,청량리동,203830.51,554185.2,5,1,부주의,주거
종로소방서,세종로119안전센터,231,종로구,관훈동,198578.59,552896.14,0.6,0.6,부주의,기타
중랑소방서,망우119안전센터,450,중랑구,면목동,208255.16,553813.06,4,1.8,전기적 요인,주거
강남소방서,역삼119안전센터,415,강남구,역삼동,202924.25,544574.63,3.8,2.2,부주의,판매/업무시설
송파소방서,방이119안전센터,933,송파구,풍납동,210207.44,548138.27,5,2.5,부주의,주거
송파소방서,잠실119안전센터,412,송파구,송파동,210208.44,545338.63,3.1,2.8,부주의,주거
용산소방서,서빙고119안전센터,1114,용산구,보광동,200072.4663,547016.9594,6.5,4,미상,자동차/철도차량
송파소방서,거여119안전센터,442,송파구,거여동,212130.8425,542527.1878,2.8,2.6,부주의,주거
마포소방서,서교119안전센터,230,마포구,망원동,191034.8588,550517.1627,4,1.5,부주의,자동차/철도차량
금천소방서,금천119안전센터,446,금천구,가산동,190825.96,541844.2,1.5,1.5,전기적 요인,주거
성북소방서,돈암119안전센터,342,성북구,동선동5가,201576.192,555208.7098,3.8,1.8,부주의,주거
은평소방서,역촌119안전센터,400,은평구,구산동,192573.294,556804.2683,2.6,1.2,전기적 요인,판매/업무시설
양천소방서,신월119안전센터,325,양천구,신월동,184987.6,548501.3,4.9,1.6,부주의,기타
용산소방서,이태원119안전센터,333,용산구,이태원동,199259.12,548444.87,2.5,0.5,부주의,판매/업무시설
강북소방서,번동119안전센터,350,강북구,수유동,202423.9285,560141.4363,1.4,1.4,전기적 요인,생활서비스
서초소방서,우면119안전센터,500,서초구,서초동,200591.3904,543245.4284,3,1,부주의,생활서비스
영등포소방서,여의도119안전센터,353,영등포구,여의도동,193458.4538,547281.695,2.4,1.9,부주의,판매/업무시설
마포소방서,성산119안전센터,400,마포구,중동,191751.614,552249.7941,3.9,0.5,기타,생활서비스
영등포소방서,대림119안전센터,215,영등포구,대림동,190858.71,543673.71,4.5,2.8,전기적 요인,생활서비스
송파소방서,방이119안전센터,405,송파구,방이동,209950.86,545831.35,3.7,3.2,부주의,판매/업무시설
마포소방서,서교119안전센터,210,마포구,동교동,193174.6797,550580.8667,1.6,1.1,미상,생활서비스
강북소방서,번동119안전센터,500,강북구,번동,202827.86,560016.86,1.3,1.3,부주의,주거
관악소방서,관악119안전센터,517,관악구,봉천동,196609.15,541733.96,2.2,2.2,전기적 요인,주거
동대문소방서,장안119안전센터,453,동대문구,장안동,206059.78,553017.59,2.1,2.1,부주의,주거
노원소방서,수락119안전센터,439,노원구,상계동,205364.1881,562043.6738,3.1,2.4,전기적 요인,주거
금천소방서,시흥119안전센터,411,금천구,시흥동,191487.3802,537466.778,3.3,2.1,미상,산업시설
서초소방서,양재119안전센터,56,서초구,양재동,203642.61,541074.15,10,1.2,부주의,생활서비스
강남소방서,역삼119안전센터,417,강남구,역삼동,202877.5124,543475.8935,3.6,1.3,전기적 요인,판매/업무시설
강북소방서,삼각산119안전센터,259,강북구,미아동,201585.04,557882.55,3.7,0.5,부주의,주거
마포소방서,상암119안전센터,44,마포구,상암동,189431.8122,553121.309,7.7,0.5,부주의,기타
강남소방서,영동119안전센터,455,강남구,논현동,201878.81,545855.43,5.4,2.9,전기적 요인,판매/업무시설
마포소방서,서교119안전센터,220,마포구,서교동,193869.9049,550652.2967,1,1.8,부주의,기타
용산소방서,한강로119안전센터,49,용산구,한강로1가,197491.53,548216.2,0.2,0.2,기계적 요인,생활서비스
강남소방서,영동119안전센터,243,강남구,신사동,202994.16,547040.97,4.4,0.5,부주의,집합시설
성북소방서,길음119안전센터,59,성북구,정릉동,201048.4023,556132.7258,2.5,0.8,전기적 요인,의료/복지시설
영등포소방서,영등포119안전센터,432,영등포구,문래동5가,189950.5238,546224.9358,2,2,전기적 요인,자동차/철도차량
영등포소방서,당산119안전센터,432,영등포구,양평동4가,190738.151,548849.1471,3.6,1.1,부주의,생활서비스
동대문소방서,전농119안전센터,319,동대문구,답십리동,204686.3736,551927.2134,1.5,1.5,부주의,기타서비스
